time,position
1.743486973947896130e-06,-4.269594905848669630e-05
1.753507014028056330e-06,-4.219848953466736501e-05
1.763527054108216741e-06,-4.169840860657839527e-05
1.773547094188376941e-06,-4.119573471017377734e-05
1.783567134268537352e-06,-4.069049655508370441e-05
1.793587174348697552e-06,-4.018272312089114459e-05
1.803607214428857963e-06,-3.967244365340835173e-05
1.813627254509018375e-06,-3.915968766095330190e-05
1.823647294589178574e-06,-3.864448491062629236e-05
1.833667334669338986e-06,-3.812686542458646605e-05
1.843687374749499185e-06,-3.760685947632820731e-05
1.853707414829659597e-06,-3.708449758695776805e-05
1.863727454909820008e-06,-3.655981052146979214e-05
1.873747494989980208e-06,-3.603282928502369768e-05
1.883767535070140619e-06,-3.550358511922035727e-05
1.893787575150300819e-06,-3.497210949837852088e-05
1.903807615230461230e-06,-3.443843412581128611e-05
1.913827655310621642e-06,-3.390259093010268365e-05
1.923847695390782053e-06,-3.336461206138423562e-05
1.933867735470942041e-06,-3.282452988761137169e-05
1.943887775551102453e-06,-3.228237699083993316e-05
1.953907815631262864e-06,-3.173818616350276525e-05
1.963927855711423275e-06,-3.119199040468624155e-05
1.973947895791583263e-06,-3.064382291640671400e-05
1.983967935871743675e-06,-3.009371709988698987e-05
1.993987975951904086e-06,-2.954170655183295118e-05
2.004008016032064498e-06,-2.898782506071000457e-05
2.014028056112224909e-06,-2.843210660301964649e-05
2.024048096192384897e-06,-2.787458533957593346e-05
2.034068136272545308e-06,-2.731529561178193199e-05
2.044088176352705720e-06,-2.675427193790637858e-05
2.054108216432866131e-06,-2.619154900936009582e-05
2.064128256513026543e-06,-2.562716168697254393e-05
2.074148296593186531e-06,-2.506114499726831138e-05
2.084168336673346942e-06,-2.449353412874359192e-05
2.094188376753507353e-06,-2.392436442814283108e-05
2.104208416833667765e-06,-2.335367139673507437e-05
2.114228456913827753e-06,-2.278149068659063417e-05
2.124248496993988164e-06,-2.220785809685745828e-05
2.134268537074148576e-06,-2.163280957003767475e-05
2.144288577154308987e-06,-2.105638118826431288e-05
2.154308617234469398e-06,-2.047860916957753631e-05
2.164328657314629386e-06,-1.989952986420121493e-05
2.174348697394789798e-06,-1.931917975081963234e-05
2.184368737474950209e-06,-1.873759543285371892e-05
2.194388777555110621e-06,-1.815481363473783380e-05
2.204408817635271032e-06,-1.757087119819605902e-05
2.214428857715431020e-06,-1.698580507851886619e-05
2.224448897795591431e-06,-1.639965234083951234e-05
2.234468937875751843e-06,-1.581245015641063209e-05
2.244488977955912254e-06,-1.522423579888082989e-05
2.254509018036072666e-06,-1.463504664057091995e-05
2.264529058116232654e-06,-1.404492014875073527e-05
2.274549098196393065e-06,-1.345389388191550305e-05
2.284569138276553476e-06,-1.286200548606235565e-05
2.294589178356713888e-06,-1.226929269096682792e-05
2.304609218436873876e-06,-1.167579330645957144e-05
2.314629258517034287e-06,-1.108154521870244531e-05
2.324649298597194699e-06,-1.048658638646552852e-05
2.334669338677355110e-06,-9.890954837403251429e-06
2.344689378757515521e-06,-9.294688664331082826e-06
2.354709418837675509e-06,-8.697826021502135766e-06
2.364729458917835921e-06,-8.100405120883339663e-06
2.374749498997996332e-06,-7.502464228432371355e-06
2.384769539078156744e-06,-6.904041660373827212e-06
2.394789579158317155e-06,-6.305175779475950901e-06
2.404809619238477143e-06,-5.705904991327184978e-06
2.414829659318637554e-06,-5.106267740612275229e-06
2.424849699398797966e-06,-4.506302507389445679e-06
2.434869739478958377e-06,-3.906047803366258990e-06
2.444889779559118789e-06,-3.305542168176642389e-06
2.454909819639278777e-06,-2.704824165657019122e-06
2.464929859719439188e-06,-2.103932380123090429e-06
2.474949899799599599e-06,-1.502905412646210947e-06
2.484969939879760011e-06,-9.017818773299402955e-07
2.494989979959919999e-06,-3.006003975864997898e-07
2.505010020040080410e-06,3.006003975865404474e-07
2.515030060120240822e-06,9.017818773299538480e-07
2.525050100200401233e-06,1.502905412646170290e-06
2.535070140280561644e-06,2.103932380123117534e-06
2.545090180360721632e-06,2.704824165657046227e-06
2.555110220440882044e-06,3.305542168176642389e-06
2.565130260521042455e-06,3.906047803366258990e-06
2.575150300601202867e-06,4.506302507389459231e-06
2.585170340681363278e-06,5.106267740612329439e-06
2.595190380761523266e-06,5.705904991327144320e-06
2.605210420841683677e-06,6.305175779475991559e-06
2.615230460921844089e-06,6.904041660373827212e-06
2.625250501002004500e-06,7.502464228432371355e-06
2.635270541082164912e-06,8.100405120883393873e-06
2.645290581162324900e-06,8.697826021502108661e-06
2.655310621242485311e-06,9.294688664331096379e-06
2.665330661322645722e-06,9.890954837403237877e-06
2.675350701402806134e-06,1.048658638646554207e-05
2.685370741482966122e-06,1.108154521870244531e-05
2.695390781563126533e-06,1.167579330645953078e-05
2.705410821643286945e-06,1.226929269096686858e-05
2.715430861723447356e-06,1.286200548606235565e-05
2.725450901803607768e-06,1.345389388191554371e-05
2.735470941883767755e-06,1.404492014875070817e-05
2.745490981963928167e-06,1.463504664057090640e-05
2.755511022044088578e-06,1.522423579888080279e-05
2.765531062124248990e-06,1.581245015641069985e-05
2.775551102204409401e-06,1.639965234083956655e-05
2.785571142284569389e-06,1.698580507851886619e-05
2.795591182364729800e-06,1.757087119819603191e-05
2.805611222444890212e-06,1.815481363473784736e-05
2.815631262525050623e-06,1.873759543285373247e-05
2.825651302605211035e-06,1.931917975081962557e-05
2.835671342685371023e-06,1.989952986420121493e-05
2.845691382765531434e-06,2.047860916957754986e-05
2.855711422845691846e-06,2.105638118826433998e-05
2.865731462925852257e-06,2.163280957003767475e-05
2.875751503006012245e-06,2.220785809685743117e-05
